timestamp,open,high,low,close,volume
2022-09-12,141.0100,142.8700,140.3200,142.2400,4938378
2022-09-09,140.4000,142.1699,140.1000,141.4200,4427619
2022-09-08,139.6400,140.5700,138.6500,140.5200,3988381
2022-09-07,137.5500,139.0400,135.3400,138.7100,4141659
2022-09-06,137.3000,139.3500,136.2400,137.5900,4747468
2022-09-02,138.6600,139.4000,135.8100,136.2800,3601571
2022-09-01,134.6400,138.5900,134.1000,138.4500,4521000
2022-08-31,135.6900,136.0418,134.1700,134.4600,5789572
2022-08-30,135.1400,136.4850,134.8900,135.5500,4337138
2022-08-29,136.2000,136.7201,134.7600,135.7100,3834669
2022-08-26,138.8900,139.8500,136.2500,136.3500,3838778
2022-08-25,138.7700,139.5610,137.6700,139.3300,3301213
2022-08-24,139.0500,139.4600,137.7000,137.9100,5018913
2022-08-23,139.6500,140.8500,138.4500,139.0200,3768140
2022-08-22,141.9700,142.6600,139.9600,140.3400,4023503
2022-08-19,141.7800,143.3600,141.4550,141.8500,4530905
2022-08-18,141.4900,141.5800,139.8200,141.2900,3525304
2022-08-17,141.4200,142.7650,140.5536,141.4400,3605241
2022-08-16,142.1100,143.9800,142.0800,142.5500,3852310
2022-08-15,143.1100,143.2800,140.4200,142.2900,4513165
2022-08-12,141.8900,143.0900,140.2700,142.6000,5208659
2022-08-11,140.2300,142.8700,139.6600,142.0800,5972801
2022-08-10,140.9100,141.0600,139.0000,140.9400,4075303
2022-08-09,140.6800,142.2400,139.8750,140.2500,3819828
2022-08-08,138.0400,140.8000,137.7700,140.3400,4854572
2022-08-05,139.0500,139.9100,137.9500,138.0400,5371137
2022-08-04,142.0900,142.5800,138.6900,138.9200,7071686
2022-08-03,141.7200,143.0200,140.6450,141.2000,5474235
2022-08-02,141.1800,142.8400,140.1000,140.3900,5197280
2022-08-01,141.5100,142.8400,139.1500,140.2200,8523926
2022-07-29,145.4400,146.3000,139.0500,143.5100,17754728
2022-07-28,151.4400,152.4100,146.6200,149.7500,6572286
2022-07-27,149.5000,151.5000,148.9300,151.1500,4145779
2022-07-26,151.1500,153.5638,150.3300,150.8700,4900782
2022-07-25,148.5400,150.9400,148.5100,150.2200,4347064
2022-07-22,148.4700,149.2900,147.5800,148.4700,3639742
2022-07-21,147.2400,147.8400,146.0200,147.7500,4066839
2022-07-20,149.5300,150.4500,147.3350,147.6900,5315701
2022-07-19,150.0000,150.2300,148.8000,149.7400,5647075
2022-07-18,153.8000,154.4706,148.8900,149.5700,6838632
2022-07-15,151.8400,153.8653,151.4250,153.6200,4872998
2022-07-14,148.8900,151.0100,148.4900,150.4400,7576966
2022-07-13,152.0000,153.8300,151.3000,152.1500,5221159
2022-07-12,153.0000,154.5700,152.0600,152.4600,5319521
2022-07-11,152.2800,154.5000,152.2800,153.2300,4492189
2022-07-08,152.0000,155.2500,151.7900,152.8500,4078438
2022-07-07,150.2000,152.5800,150.0120,152.0000,6516294
2022-07-06,154.6100,154.9900,151.6850,152.5300,5113557
2022-07-05,151.9000,154.0500,149.6600,153.9300,5479930
2022-07-01,153.0800,153.8600,151.4588,153.8000,4619958
2022-06-30,153.1700,154.0400,150.8700,153.1600,7289474
2022-06-29,153.9000,156.6200,153.3500,154.1400,6140869
2022-06-28,153.1700,155.1150,151.3900,152.4900,5735763
2022-06-27,153.0000,155.4500,152.7500,153.1400,5377329
2022-06-24,150.8900,152.7400,149.6200,152.3400,8527824
2022-06-23,148.7200,150.8000,147.5400,149.4500,7794996
2022-06-22,143.7200,150.1000,143.6100,147.5600,7996281
2022-06-21,139.9500,143.9650,139.7000,143.4700,7160529
2022-06-17,137.6000,139.5300,137.1850,138.2800,10429906
2022-06-16,136.5400,139.2900,135.7600,139.1500,6963350
2022-06-15,136.5700,139.0900,136.2300,138.0900,5981766
2022-06-14,139.4400,140.6600,136.3180,137.6200,5861797
2022-06-13,140.8600,142.0650,138.7800,139.4200,5996965
