timestamp,open,high,low,close,volume
2022-11-11,366.1600,367.8300,344.5200,352.3000,6646279
2022-11-10,367.2400,369.0000,363.0001,368.7200,2993994
2022-11-09,368.4400,369.8000,361.9100,363.2700,2323699
2022-11-08,365.1500,368.7500,361.9333,366.6600,3278611
2022-11-07,358.0000,367.0000,357.5000,365.0700,2560290
2022-11-04,365.2000,365.8754,353.3350,357.4100,3004733
2022-11-03,354.0600,362.8300,351.5100,361.6800,2602543
2022-11-02,354.1600,363.1467,350.2100,354.9600,3775944
2022-11-01,345.8300,358.9900,340.7500,352.5800,7012953
2022-10-31,358.6500,363.9199,350.4600,362.0900,4258199
2022-10-28,360.3200,362.0000,357.0400,359.9000,2942083
2022-10-27,358.9900,361.1175,355.3200,356.3300,2347623
2022-10-26,352.5000,361.4800,350.4400,357.8600,2373741
2022-10-25,346.5200,352.3299,343.0501,351.3100,2513137
2022-10-24,344.2200,351.7700,344.2200,347.9000,3375901
2022-10-21,329.0700,342.4300,326.7700,340.7700,3274712
2022-10-20,331.1500,331.4350,325.9000,329.0700,1761387
2022-10-19,335.2500,335.6300,325.9700,329.2900,2419015
2022-10-18,334.1400,335.3300,330.3700,335.0300,2087263
2022-10-17,332.7900,337.5800,331.7500,332.7600,2230039
2022-10-14,331.5600,335.2874,328.2269,331.3900,2231710
2022-10-13,319.1200,333.3740,319.1001,332.1000,2657403
2022-10-12,327.3800,333.6500,323.8800,324.5700,1764724
2022-10-11,320.0000,329.0300,319.4300,327.6000,2599113
2022-10-10,326.2300,327.0068,320.2400,323.8900,1956232
2022-10-07,332.9700,333.0700,324.9000,326.6600,2601643
2022-10-06,327.9400,339.2600,326.8700,332.9500,4299153
2022-10-05,328.3000,333.8500,327.5200,331.7800,2186065
2022-10-04,322.1800,330.1000,321.7800,329.8900,2622532
2022-10-03,325.9900,329.3450,317.0500,321.5500,3340749
2022-09-30,327.1500,329.5072,322.4200,323.3500,4474113
2022-09-29,333.9700,334.6800,327.2700,330.0100,3743066
2022-09-28,333.5300,341.7000,328.1000,334.3800,9436333
2022-09-27,309.1500,313.9500,308.3200,311.1000,3019604
2022-09-26,308.8000,311.7300,304.8800,307.5000,3759990
2022-09-23,311.8700,315.1800,305.1200,311.4600,4572588
2022-09-22,300.8000,312.6100,299.9600,310.8700,5873995
2022-09-21,301.0000,304.5300,296.3200,296.4800,2241157
2022-09-20,303.8200,303.8200,298.9400,301.7300,1816772
2022-09-19,306.4800,306.5200,297.6500,305.0900,2515481
2022-09-16,307.9700,311.9600,306.7375,308.8900,4380422
2022-09-15,309.7100,312.2800,305.7500,309.4700,2348077
2022-09-14,307.2100,311.8129,305.9000,309.6100,2002888
2022-09-13,310.0100,312.3100,304.9900,306.4800,2272439
2022-09-12,318.8900,320.4500,314.8800,315.2200,2077414
2022-09-09,316.4500,320.1700,315.2200,317.7000,2177390
2022-09-08,311.9500,315.7300,307.5900,315.5000,2212547
2022-09-07,308.7700,312.4000,304.8800,311.6000,2228255
2022-09-06,302.9500,312.8331,302.2300,306.8200,2319861
2022-09-02,310.1100,310.2200,299.7600,301.3300,2525421
