timestamp,open,high,low,close,volume
2022-08-09,170.5400,171.1200,169.7300,170.1800,5532526
2022-08-08,171.3000,171.4800,169.4354,170.2000,4630836
2022-08-05,171.3000,171.5300,169.7900,171.1100,5235516
2022-08-04,174.8100,175.0900,171.6000,171.7900,5651554
2022-08-03,172.5500,175.2600,171.7700,174.5900,5009952
2022-08-02,175.0100,175.4900,172.7000,172.9200,5794225
2022-08-01,174.1700,175.1550,173.5425,173.9100,5461387
2022-07-29,173.7900,174.8500,172.9100,174.5200,6451431
2022-07-28,173.4000,176.0900,171.4400,174.2000,5513018
2022-07-27,172.6300,174.1000,171.1300,173.2000,4648499
2022-07-26,172.5600,174.9800,172.4900,173.6800,4525545
2022-07-25,172.1200,172.9750,171.7200,172.4600,4437270
2022-07-22,171.5950,172.4900,171.0600,172.1200,4257032
2022-07-21,170.0500,171.3900,169.7700,171.3100,5729215
2022-07-20,172.2000,172.5500,169.7600,170.7100,7455775
2022-07-19,176.3300,176.7500,169.8800,171.6900,13256444
2022-07-18,177.7400,178.1900,173.9100,174.2300,7605677
2022-07-15,177.7100,178.5100,176.5500,178.2300,5691095
2022-07-14,172.5300,176.0100,172.2968,175.6800,5359551
2022-07-13,175.6600,176.3300,174.5000,175.4400,5291697
2022-07-12,177.9800,178.4500,175.1951,175.8500,4708892
2022-07-11,177.7000,179.0200,177.5200,178.3500,3645448
2022-07-08,178.3300,179.9900,177.7700,178.2800,3828375
2022-07-07,177.8600,179.1200,177.5100,178.5000,5725839
2022-07-06,178.0700,179.4400,177.4100,178.3000,5335631
2022-07-05,178.8300,179.1250,174.6100,178.1400,5677363
2022-07-01,177.4500,179.7200,176.6900,179.5200,5498393
2022-06-30,176.8600,178.2900,175.0300,177.5100,10777248
2022-06-29,177.2200,178.3000,176.4300,176.9900,7097873
2022-06-28,182.1700,182.9700,176.3100,176.9400,9277210
2022-06-27,181.6400,183.3506,181.5000,182.1200,5908839
2022-06-24,180.7800,182.5300,179.9775,182.2900,9374446
2022-06-23,177.0000,179.8150,176.5200,179.6600,10223458
2022-06-22,172.0000,177.9200,171.6900,175.7400,10593449
2022-06-21,170.7500,173.8600,169.5600,173.0100,8219662
2022-06-17,170.6300,172.2000,169.2400,169.4600,12486568
2022-06-16,168.4000,170.2100,167.4100,170.0800,7056743
2022-06-15,169.6400,171.4400,168.6400,169.9900,7796330
2022-06-14,171.0600,171.1100,167.2600,168.1900,7116777
2022-06-13,170.0800,172.2500,170.0788,170.8100,7997023
