timestamp,open,high,low,close,volume
2022-12-01,197.0800,198.9200,191.8000,194.7000,79826746
2022-11-30,182.4300,194.7600,180.6301,194.7000,109186404
2022-11-29,184.9900,186.3800,178.7500,180.8300,83357111
2022-11-28,179.9600,188.5000,179.0000,182.9200,93038148
2022-11-25,185.0600,185.2000,180.6300,182.8600,50672739
2022-11-23,173.5700,183.6200,172.5000,183.2000,109536709
2022-11-22,168.6300,170.9200,166.1850,169.9100,78452327
2022-11-21,175.8500,176.7700,167.5400,167.8700,92882712
2022-11-18,185.0500,185.1900,176.5500,180.1900,76048866
2022-11-17,183.9600,186.1600,180.9000,183.1700,64335970
2022-11-16,191.5100,192.5700,185.6600,186.9200,66567599
2022-11-15,195.8800,200.8237,192.0600,194.4200,91293785
2022-11-14,192.7700,195.7300,186.3400,190.9500,92226649
2022-11-11,186.0000,196.5200,182.5900,195.9700,114403575
2022-11-10,189.9000,191.0000,180.0300,190.7200,132703015
2022-11-09,190.7750,195.8900,177.1200,177.5900,127062659
2022-11-08,194.0200,195.2000,186.7500,191.3000,128803404
2022-11-07,208.6500,208.9000,196.6600,197.0800,93916520
2022-11-04,222.6000,223.8000,203.0800,207.4700,98622212
2022-11-03,211.3600,221.2000,210.1400,215.3100,56538848
2022-11-02,226.0400,227.8699,214.8200,214.9800,63070293
2022-11-01,234.0500,237.3951,227.2800,227.8200,62688822
2022-10-31,226.1900,229.8500,221.9400,227.5400,61554341
2022-10-28,225.4000,228.8600,216.3500,228.5200,69152386
2022-10-27,229.7700,233.8100,222.8500,225.0900,61638824
2022-10-26,219.4000,230.6000,218.2000,224.6400,85327078
2022-10-25,210.1000,224.3498,210.0000,222.4150,96507870
2022-10-24,205.8200,213.5000,198.5863,211.2500,100446765
2022-10-21,206.4150,214.6600,203.8000,214.4400,75713754
2022-10-20,208.2800,215.5500,202.0000,207.2800,117798062
2022-10-19,219.8000,222.9300,217.7800,222.0400,66571479
2022-10-18,229.5000,229.8200,217.2500,220.1900,75891905
2022-10-17,210.0400,221.8600,209.4500,219.3500,79428810
2022-10-14,224.0100,226.2600,204.1600,204.9900,94124511
2022-10-13,208.3000,222.9900,206.2200,221.7200,91483045
2022-10-12,215.3300,219.2999,211.5100,217.2400,66860699
2022-10-11,220.9450,225.7500,215.0000,216.5000,77013202
2022-10-10,223.9300,226.9900,218.3582,222.9600,67925018
2022-10-07,233.9350,234.5715,222.0200,223.0700,83916800
2022-10-06,239.4400,244.5800,235.3500,238.1300,69298437
2022-10-05,245.0100,246.6697,233.2700,240.8100,86982673
2022-10-04,250.5200,257.5000,242.0100,249.4400,109578535
2022-10-03,254.5000,255.1600,241.0100,242.4000,98363541
2022-09-30,266.1450,275.5700,262.4700,265.2500,67726598
2022-09-29,282.7600,283.6500,265.7800,268.2100,77620642
2022-09-28,283.0800,289.0000,277.5700,287.8100,54664809
2022-09-27,283.8400,288.6700,277.5100,282.9400,61925185
2022-09-26,271.8300,284.0900,270.3100,276.0100,58076913
2022-09-23,283.0900,284.5000,272.8200,275.3300,63748362
2022-09-22,299.8600,301.2900,285.8200,288.5900,70107683
2022-09-21,308.2900,313.8000,300.6300,300.8000,62555656
2022-09-20,306.9100,313.3300,305.5800,308.7300,61642783
2022-09-19,300.0900,309.8400,297.8000,309.0700,60231156
2022-09-16,299.6050,303.7100,295.6005,303.3500,87087786
2022-09-15,301.8250,309.1200,300.7247,303.7500,64795523
2022-09-14,292.2400,306.0000,291.6400,302.6100,72628653
2022-09-13,292.9000,297.3999,290.4000,292.1300,68229619
2022-09-12,300.7200,305.4900,300.4000,304.4200,48674604
2022-09-09,291.6700,299.8500,291.2450,299.6800,54470854
2022-09-08,281.3000,289.5000,279.7600,289.2600,53713124
2022-09-07,273.1000,283.8400,272.2700,283.7000,50028916
2022-09-06,272.6750,275.9900,265.7400,274.4200,55605247
2022-09-02,281.0650,282.3500,269.0800,270.2100,50890090
2022-09-01,272.5750,277.5800,266.1500,277.1600,54287024
2022-08-31,280.6200,281.2500,271.8100,275.6100,52107337
2022-08-30,287.8650,288.4800,272.6500,277.7000,50541759
2022-08-29,282.8300,287.7400,280.7000,284.8200,41548729
2022-08-26,297.4300,302.0000,287.4700,288.0900,57163947
2022-08-25,302.3600,302.9600,291.6000,296.0700,52827378
2022-08-24,892.6900,910.9400,889.5000,891.2900,19086572
2022-08-23,874.3600,896.4799,863.7700,889.3600,21328348
2022-08-22,875.7400,877.2000,858.8900,869.7400,18614449
2022-08-19,897.0000,901.0800,877.5000,890.0000,20465129
2022-08-18,918.0000,919.5000,905.5600,908.6100,15833512
2022-08-17,910.1900,928.9700,900.1000,911.9900,22921990
2022-08-16,935.0000,944.0000,908.6500,919.6900,29378774
2022-08-15,905.3600,939.4000,903.6900,927.9600,29786389
2022-08-12,868.2450,900.4800,855.1000,900.0900,26552429
2022-08-11,889.5400,894.7100,857.5000,859.8900,23385015
2022-08-10,891.2000,892.5300,850.1100,883.0700,31639624
2022-08-09,870.8800,877.1900,838.0600,850.0000,28748227
2022-08-08,885.0000,915.6000,867.2562,871.2700,33121758
2022-08-05,908.0100,913.8199,856.6340,864.5100,37724299
2022-08-04,933.0000,940.8200,915.0000,925.9000,24085439
2022-08-03,915.0000,928.6500,903.4500,922.1900,26697035
2022-08-02,882.0100,923.5000,878.0000,901.7600,31859156
2022-08-01,903.8250,935.6347,885.0000,891.8300,39014296
2022-07-29,842.1000,894.9600,837.3000,891.4500,31770961
2022-07-28,840.2000,849.9000,818.4000,842.7000,28240997
2022-07-27,791.4300,827.7768,785.3701,824.4600,29369996
2022-07-26,799.5400,801.9299,768.7900,776.5800,22273586
2022-07-25,816.6500,822.4400,802.2000,805.3000,21357835
2022-07-22,828.6600,842.3600,812.1400,816.7300,34490949
