timestamp,open,high,low,close,volume
2022-11-02,544.4100,554.5800,543.0700,543.4300,2697704
2022-11-01,555.0000,555.6900,544.2200,547.3100,3339099
2022-10-31,555.0000,558.1000,550.1300,555.1500,2770635
2022-10-28,544.9700,553.0000,543.6900,551.2400,2761938
2022-10-27,546.5200,546.5200,539.7600,541.8000,2212194
2022-10-26,541.3800,547.6400,540.2050,543.1700,2863742
2022-10-25,537.7900,543.9200,533.9000,540.2200,2411856
2022-10-24,538.0700,546.4800,537.8000,541.6000,2627131
2022-10-21,518.0600,536.5325,518.0100,533.7300,2896214
2022-10-20,523.0500,529.4200,519.7800,520.8800,2390876
2022-10-19,521.7400,523.8150,514.6000,520.3200,2500475
2022-10-18,532.0000,532.0000,518.3250,522.2100,2345539
2022-10-17,517.7400,524.3100,515.2800,521.8800,3282253
2022-10-14,520.0000,529.9100,511.9300,513.1300,5629394
2022-10-13,493.4500,513.4700,487.7400,509.9100,3999686
2022-10-12,502.1300,508.2500,498.2100,499.9600,2254405
2022-10-11,496.9700,506.8300,495.1800,499.8100,2844484
2022-10-10,505.6000,506.3100,495.0200,498.8600,2459074
2022-10-07,514.1700,514.1700,501.0600,504.8500,3273730
2022-10-06,528.3300,528.5750,516.7400,519.1300,2187472
2022-10-05,521.0000,529.3500,520.1300,527.0700,2281842
2022-10-04,518.3500,524.5900,516.8300,523.1700,3189949
2022-10-03,507.0800,517.8100,505.4000,515.5100,2562378
2022-09-30,511.1000,516.5500,504.8400,505.0400,3115982
2022-09-29,514.7700,514.7700,502.4700,508.8300,2391995
2022-09-28,506.4800,516.2700,500.8000,513.9400,3027461
2022-09-27,510.3700,516.7950,503.5800,508.3700,2583422
2022-09-26,507.3900,512.5700,499.0000,508.3600,2867422
2022-09-23,513.5600,514.6600,506.3800,513.6100,2536898
2022-09-22,511.0300,520.9700,506.1101,517.4600,2276736
2022-09-21,525.0300,528.0100,512.0200,512.0800,2427676
2022-09-20,524.2400,524.6700,514.8100,522.8000,2421736
2022-09-19,518.5900,524.0000,512.9700,523.5500,2130831
2022-09-16,518.5200,522.8200,517.0800,521.0200,3981880
2022-09-15,516.3000,527.9800,514.1402,522.9100,3058112
2022-09-14,514.0000,515.3800,506.1000,509.7700,2648242
2022-09-13,524.0000,525.2600,511.9700,513.9600,3172459
2022-09-12,525.0000,535.0200,522.5000,531.2500,2792131
2022-09-09,527.8300,527.8300,522.5800,524.3400,2495566
2022-09-08,520.9500,528.4900,518.8100,527.5100,1557462
2022-09-07,517.0000,523.5000,514.6800,521.6800,2504420
2022-09-06,519.9300,527.4500,516.9200,517.6800,2711803
2022-09-02,529.6200,529.7900,513.8100,516.3500,1944395
2022-09-01,519.3300,524.2600,515.0900,524.0000,2085325
2022-08-31,520.8200,527.1000,519.1550,519.3300,2891267
2022-08-30,530.4100,531.0900,521.7900,522.8400,2013614
2022-08-29,526.0000,532.9000,522.8700,529.7700,1674213
2022-08-26,542.2600,543.1900,528.2200,529.2500,1906675
2022-08-25,535.0100,542.0200,531.2500,541.5700,1966031
2022-08-24,536.6800,539.8600,535.0200,536.4600,1761303
2022-08-23,543.2900,543.2900,533.2100,535.8000,2039750
2022-08-22,541.3900,549.5200,541.3500,544.5700,1673062
2022-08-19,545.5000,553.1299,544.8150,548.3200,2257960
2022-08-18,545.0100,548.1300,541.8200,545.2200,1486507
2022-08-17,545.2400,547.7900,541.5700,545.0000,1471658
2022-08-16,545.2100,547.4400,542.3900,546.1200,1773163
2022-08-15,541.6700,547.2100,538.5600,544.6400,1447471
2022-08-12,535.6100,544.3950,534.4500,543.7000,1981072
2022-08-11,538.2400,538.6336,529.6750,532.8600,3006208
2022-08-10,540.2600,541.9800,533.8100,537.7200,2291822
2022-08-09,540.0000,545.7400,536.3800,537.2600,2147371
2022-08-08,539.9100,541.3000,533.4200,536.6000,1656562
2022-08-05,530.0000,535.5000,527.5600,535.0600,2373351
2022-08-04,539.2900,540.4300,532.7550,533.7500,2368022
2022-08-03,537.2600,543.6200,535.6900,540.6500,1802871
2022-08-02,537.5500,540.5300,531.7200,535.4600,2114181
2022-08-01,542.2700,543.6500,531.0000,535.3800,2335110
2022-07-29,540.0100,543.8500,536.6900,542.3400,2945668
2022-07-28,537.4900,544.3350,531.7400,541.4900,2344515
2022-07-27,533.5400,537.8599,528.0400,534.6100,2254226
2022-07-26,533.8000,537.6400,531.0300,531.5900,2637778
2022-07-25,526.0900,532.8900,524.2201,529.4700,2337174
