timestamp,open,high,low,close,volume
2022-08-23,208.0000,209.3000,206.5300,206.8000,3525495
2022-08-22,209.9400,211.2500,208.2000,208.6100,5139544
2022-08-19,214.1100,215.2300,212.3900,212.8200,4178804
2022-08-18,213.8700,216.0000,212.4300,215.2500,4516632
2022-08-17,215.0000,216.1800,212.7500,214.5200,4902450
2022-08-16,214.5500,217.6100,212.1300,217.1400,6564448
2022-08-15,210.3700,216.7400,210.3700,216.4200,5290623
2022-08-12,213.0000,213.2200,210.1000,211.3300,6443688
2022-08-11,213.2900,213.5000,210.5900,211.0800,6639640
2022-08-10,214.8300,214.8400,211.3100,212.1000,5746447
2022-08-09,212.0000,213.4500,209.7500,210.2600,4596766
2022-08-08,215.2300,216.6300,212.0488,213.3200,4065782
2022-08-05,210.7100,215.9500,210.5000,215.8700,5553727
2022-08-04,210.5300,214.8800,208.5500,213.4700,6789745
2022-08-03,207.9900,210.3300,206.8800,208.4800,9520093
2022-08-02,207.8000,208.8379,203.9300,206.2600,9939408
2022-08-01,208.4500,213.9850,207.5600,211.3600,8028363
2022-07-29,212.0000,214.1600,209.8300,212.1100,6059699
2022-07-28,210.6400,212.7200,207.9200,211.3500,7477062
2022-07-27,210.7700,216.8500,201.2000,210.4700,17432242
2022-07-26,213.8500,215.1500,211.7500,212.4900,6140989
2022-07-25,214.5800,214.8000,211.6200,214.2700,4357203
2022-07-22,217.9300,218.0700,212.1200,213.7000,5071466
2022-07-21,213.1500,216.9000,212.7300,216.1900,4801270
2022-07-20,212.0000,214.1300,211.2100,213.3700,4460290
2022-07-19,208.2200,214.1100,207.9000,213.6600,4927142
2022-07-18,211.5000,212.9100,206.6400,207.2100,4648889
2022-07-15,209.3700,211.7100,207.1800,210.0400,7245682
2022-07-14,200.0000,206.0800,197.9800,205.9100,5605463
2022-07-13,200.4300,205.5700,199.5000,204.1500,7597330
2022-07-12,203.2500,208.1200,202.7600,204.8200,6779493
2022-07-11,202.0000,206.7400,202.0000,205.0600,5366255
2022-07-08,202.3200,204.1000,200.4600,203.5700,3621759
2022-07-07,202.5400,203.4300,200.0400,202.8000,4650703
2022-07-06,200.0000,202.5100,198.6650,201.1200,4111355
2022-07-05,196.2300,200.5700,194.1400,200.5400,4110884
2022-07-01,196.7900,199.8000,194.7100,199.1800,4131776
2022-06-30,195.3700,198.8500,192.8500,196.8900,7045200
2022-06-29,197.3200,200.6400,197.3200,199.5000,4324567
2022-06-28,204.0000,206.7900,197.5000,198.1200,4372458
2022-06-27,205.7500,207.0900,202.6149,203.5600,6121223
2022-06-24,197.7300,205.6400,197.5100,205.5100,7754785
2022-06-23,196.1400,197.4600,193.4500,196.6400,4752787
2022-06-22,191.2500,196.3900,191.0300,193.8200,5139086
2022-06-21,195.7100,196.7300,193.7300,194.3900,6241638
2022-06-17,186.9300,191.3053,185.9100,190.0100,15089338
2022-06-16,191.4100,191.8700,187.5300,189.0500,9887176
2022-06-15,195.9800,198.8300,192.2300,196.1600,6490000
2022-06-14,192.7200,194.3400,191.7500,193.5200,6441168
2022-06-13,192.9900,195.8900,191.0800,192.2600,7119242
