timestamp,open,high,low,close,volume
2022-11-01,0.1200,0.1200,0.0600,0.0600,8311
2022-10-31,0.1200,0.1200,0.0500,0.0500,16902
2022-10-28,0.0400,0.0450,0.0400,0.0400,20510
2022-10-27,0.0299,0.0454,0.0299,0.0400,10000
2022-10-26,0.0500,0.0500,0.0400,0.0400,3101
2022-10-25,0.0800,0.0800,0.0800,0.0800,301
2022-10-24,0.0800,0.0800,0.0800,0.0800,0
2022-10-21,0.0800,0.0800,0.0800,0.0800,501
2022-10-20,0.0748,0.0748,0.0748,0.0748,0
2022-10-19,0.0748,0.0748,0.0748,0.0748,60
2022-10-18,0.0748,0.0748,0.0748,0.0748,200
2022-10-17,0.1000,0.1000,0.1000,0.1000,1
2022-10-14,0.1000,0.1000,0.1000,0.1000,0
2022-10-13,0.1000,0.1000,0.1000,0.1000,0
2022-10-12,0.1000,0.1000,0.1000,0.1000,0
2022-10-11,0.1000,0.1000,0.1000,0.1000,0
2022-10-10,0.1247,0.1268,0.1000,0.1000,900
2022-10-07,0.1500,0.1500,0.1500,0.1500,199
2022-10-06,0.0709,0.0709,0.0709,0.0709,0
2022-10-05,0.0900,0.0900,0.0709,0.0709,2100
2022-10-04,0.0948,0.0948,0.0700,0.0700,1540
2022-10-03,0.1300,0.1500,0.1200,0.1200,80981
2022-09-30,0.1500,0.1500,0.1500,0.1500,0
2022-09-29,0.1500,0.1500,0.1500,0.1500,0
2022-09-28,0.1500,0.1500,0.1500,0.1500,0
2022-09-27,0.1500,0.1500,0.1500,0.1500,0
2022-09-26,0.1500,0.1500,0.1500,0.1500,2
2022-09-23,0.1500,0.1500,0.1500,0.1500,0
2022-09-22,0.1500,0.1500,0.1500,0.1500,100
2022-09-21,0.1500,0.1500,0.1500,0.1500,0
2022-09-20,0.1500,0.1500,0.1500,0.1500,0
2022-09-19,0.1800,0.1800,0.1257,0.1500,3831
2022-09-16,0.1797,0.1797,0.1797,0.1797,0
2022-09-15,0.1797,0.1797,0.1797,0.1797,300
2022-09-14,0.1800,0.1800,0.1037,0.1222,5726
2022-09-13,0.1800,0.1800,0.1800,0.1800,0
2022-09-12,0.1799,0.1800,0.1370,0.1800,1601
2022-09-09,0.1800,0.1800,0.0921,0.1070,21038
2022-09-08,0.1647,0.1647,0.1475,0.1475,1250
2022-09-07,0.1900,0.1900,0.1900,0.1900,0
2022-09-06,0.1799,0.1900,0.1798,0.1900,1021
2022-09-02,0.1449,0.1449,0.1449,0.1449,117
2022-09-01,0.1446,0.1798,0.1446,0.1449,663
2022-08-31,0.1999,0.1999,0.1999,0.1999,100
2022-08-30,0.1886,0.1889,0.1330,0.1599,1634
2022-08-29,0.2100,0.2100,0.2100,0.2100,0
2022-08-26,0.2100,0.2100,0.2100,0.2100,0
2022-08-25,0.2399,0.2399,0.2100,0.2100,227
2022-08-24,0.1497,0.1497,0.1497,0.1497,0
2022-08-23,0.1497,0.1497,0.1497,0.1497,107
2022-08-22,0.1490,0.1500,0.1000,0.1400,51455
2022-08-19,0.1490,0.1490,0.1489,0.1489,200
2022-08-18,0.1499,0.1499,0.1499,0.1499,46700
2022-08-17,0.1499,0.1499,0.1499,0.1499,0
2022-08-16,0.1300,0.1500,0.1200,0.1499,9638
2022-08-15,0.1500,0.1500,0.1500,0.1500,0
2022-08-12,0.1498,0.1555,0.1390,0.1500,16615
2022-08-11,0.1545,0.1545,0.1545,0.1545,207
2022-08-10,0.1700,0.1700,0.1700,0.1700,0
2022-08-09,0.1700,0.1700,0.1700,0.1700,10
2022-08-08,0.1898,0.2500,0.1700,0.1700,6257
2022-08-05,0.1599,0.1599,0.1599,0.1599,0
2022-08-04,0.1599,0.1599,0.1599,0.1599,2
2022-08-03,0.1599,0.1599,0.1599,0.1599,0
2022-08-02,0.1599,0.1599,0.1599,0.1599,0
2022-08-01,0.1599,0.1599,0.1599,0.1599,0
2022-07-29,0.1599,0.1599,0.1599,0.1599,0
2022-07-28,0.1599,0.1599,0.1599,0.1599,0
2022-07-27,0.1501,0.1600,0.1501,0.1599,2340
2022-07-26,0.1503,0.1503,0.1500,0.1500,7860
2022-07-25,0.1700,0.1700,0.1700,0.1700,0
2022-07-22,0.1700,0.1700,0.1700,0.1700,0
2022-07-21,0.1747,0.1997,0.1599,0.1700,7901
2022-07-20,0.1999,0.2000,0.1999,0.2000,4214
2022-07-19,0.1601,0.1941,0.1599,0.1700,58002
2022-07-18,0.1698,0.1900,0.1698,0.1769,1103
2022-07-15,0.1700,0.1700,0.1700,0.1700,0
2022-07-14,0.1660,0.1722,0.1600,0.1700,34140
2022-07-13,0.1700,0.1900,0.1699,0.1700,36420
2022-07-12,0.1600,0.1893,0.1600,0.1893,1200
2022-07-11,0.1647,0.1899,0.1647,0.1899,300
2022-07-08,0.1900,0.1900,0.1899,0.1899,504
2022-07-07,0.1900,0.1900,0.1900,0.1900,0
2022-07-06,0.1900,0.1950,0.1869,0.1900,17500
2022-07-05,0.1901,0.2000,0.1901,0.2000,10107
2022-07-01,0.2600,0.2600,0.2600,0.2600,307
2022-06-30,0.1601,0.2800,0.1601,0.2697,12316
2022-06-29,0.2798,0.2798,0.2798,0.2798,101
2022-06-28,0.1600,0.2798,0.1600,0.1800,77400
2022-06-27,0.2000,0.2000,0.2000,0.2000,5
2022-06-24,0.2000,0.2000,0.1602,0.2000,29460
2022-06-23,0.2000,0.2000,0.2000,0.2000,1927
2022-06-22,0.2100,0.2100,0.2000,0.2000,22890
2022-06-21,0.2101,0.2101,0.2100,0.2100,2839
2022-06-17,0.1899,0.1899,0.1899,0.1899,50
2022-06-16,0.2199,0.2199,0.1899,0.1899,750
2022-06-15,0.2998,0.2998,0.2998,0.2998,0
2022-06-14,0.2998,0.2998,0.2998,0.2998,10
2022-06-13,0.2998,0.2998,0.2998,0.2998,0
2022-06-10,0.2998,0.2998,0.2998,0.2998,0
