timestamp,open,high,low,close,volume
2022-11-01,6.7600,6.8508,6.1300,6.1500,21354266
2022-10-31,6.8200,7.2500,6.5400,6.6600,34859088
2022-10-28,6.5500,6.7000,6.3600,6.5100,15668599
2022-10-27,6.8300,6.9300,6.4850,6.5100,13873263
2022-10-26,6.5400,7.1100,6.5000,6.6400,22250680
2022-10-25,6.3000,6.9950,6.2700,6.7500,26798227
2022-10-24,6.4600,6.5500,6.2000,6.3600,14363071
2022-10-21,6.3500,6.5700,6.2200,6.4900,14944372
2022-10-20,6.2000,6.5800,6.1301,6.3500,17309438
2022-10-19,6.4100,6.5000,6.0500,6.1100,13666143
2022-10-18,6.6000,6.8000,6.3700,6.5100,22041383
2022-10-17,6.1800,6.4800,6.0915,6.3600,18580731
2022-10-14,6.2100,6.3497,5.9450,6.0000,21968247
2022-10-13,5.6300,6.2750,5.4700,6.0400,29565488
2022-10-12,6.1200,6.2400,5.6200,5.8500,32491817
2022-10-11,6.4000,6.4800,6.0700,6.1200,22621460
2022-10-10,6.4600,6.9300,6.2700,6.3500,23392665
2022-10-07,7.1000,7.1000,6.4000,6.5300,23436242
2022-10-06,7.3800,7.6200,7.1200,7.1200,19345646
2022-10-05,7.5500,7.5500,7.0400,7.3300,22699680
2022-10-04,6.9800,8.1300,6.9700,7.8300,42548254
2022-10-03,6.8400,6.9500,6.6100,6.8800,21499912
2022-09-30,6.9700,7.2800,6.8200,6.9700,16557015
2022-09-29,7.4600,7.6100,6.9000,7.1000,22501992
2022-09-28,7.3000,7.7100,7.1100,7.6700,24459510
2022-09-27,7.1600,7.5200,6.9800,7.4500,33360098
2022-09-26,7.6500,7.9700,6.8100,6.8300,43284753
2022-09-23,7.7200,8.1400,7.6500,7.9900,19910105
2022-09-22,8.6200,8.6600,7.7300,7.8500,26649274
2022-09-21,8.7300,8.9600,8.4600,8.6000,20213351
2022-09-20,9.2300,9.3200,8.6200,8.7100,17186945
2022-09-19,9.0700,9.3500,8.8450,9.1800,23541635
2022-09-16,9.6200,9.6750,8.9800,8.9800,31989605
2022-09-15,9.7500,10.3900,9.7100,9.8800,25060274
2022-09-14,9.5200,9.9300,9.2100,9.9100,22078182
2022-09-13,9.6300,9.8871,9.4500,9.7200,24911241
2022-09-12,10.0100,10.7500,9.8500,10.2200,47225552
2022-09-09,8.8600,9.7300,8.7800,9.7200,36584216
2022-09-08,8.3000,8.7200,8.2400,8.6400,16708581
2022-09-07,8.0700,8.4550,7.8900,8.3900,21748237
2022-09-06,8.6500,8.7500,8.1700,8.1900,20629966
2022-09-02,8.7800,9.1700,8.3500,8.8800,27614745
2022-09-01,9.0300,9.0300,8.3000,8.5800,26335586
2022-08-31,9.1100,9.2800,8.6800,9.1200,33009710
2022-08-30,9.5900,9.6425,9.0300,9.2700,25167526
2022-08-29,9.0400,9.6100,8.9100,9.4700,39112383
2022-08-26,9.5800,9.6700,8.9600,9.1700,36395482
2022-08-25,9.7800,9.9400,9.3100,9.5700,31596347
2022-08-24,9.5900,9.9000,9.2300,9.5800,50478311
2022-08-23,10.7200,10.9400,9.4700,9.5600,80188147
2022-08-22,11.3300,13.0500,10.3000,10.4600,151158696
2022-08-19,18.0400,18.9600,17.5000,18.0200,52461489
2022-08-18,21.8600,22.0900,19.1200,19.2900,50428990
2022-08-17,24.5900,25.4500,21.2800,21.3600,59412032
2022-08-16,24.0100,26.1588,23.4000,24.8100,72301083
2022-08-15,24.0700,24.4900,22.6700,24.2100,50182650
2022-08-12,26.9400,27.2000,23.9600,24.4400,73386045
2022-08-11,24.0700,26.0800,23.6800,25.4600,79337864
2022-08-10,23.3900,23.7963,20.7300,23.6700,64157025
2022-08-09,23.2000,23.8500,21.7400,22.4500,62368044
2022-08-08,24.0600,27.5000,23.1000,23.9600,132819155
2022-08-05,16.9700,22.7700,16.5000,22.1800,125780168
2022-08-04,18.9800,19.7500,18.2500,18.6600,66585470
2022-08-03,17.2000,18.2700,16.7800,18.2100,41951881
